id,name,feature_0,feature_1,feature_2
1041,g719,5,4,5
1042,g720,5,4,5
1043,g721,5,4,5
1044,g722,5,4,5
1045,g723,5,4,5
1046,g724,5,4,5
1047,g725,5,4,5
1048,g726,5,4,5
1049,g727,5,4,5
1050,g728,5,4,5
1051,g729,5,4,5
1052,g730,5,4,5
1053,g731,5,4,5
1054,g732,5,4,5
1055,g733,5,4,5
1056,g734,5,4,5
1057,g735,5,4,5
1058,g736,5,4,5
1059,g737,5,4,5
1060,g738,5,4,5
1061,g739,5,4,5
1062,g740,5,4,5
1063,g741,5,4,5
1064,g742,5,4,5
1065,g743,5,4,5
1066,g744,5,4,5
1067,g745,5,4,5
1068,g746,5,4,5
1069,g747,6,3,4
1070,g748,4,3,4
1071,g749,6,3,4
1072,g750,6,3,4
1073,g751,4,3,4
1074,g752,6,3,4
1075,g753,4,3,4
1076,g754,4,3,4
1077,g755,4,3,4
1078,g756,4,3,4
1079,g757,6,3,4
1080,g758,4,3,4
1081,g759,4,3,4
1082,g760,4,3,4
1083,g761,6,3,4
1084,g762,4,3,4
1085,g763,4,3,4
1086,g764,4,3,4
1087,g765,6,3,4
1088,g766,4,3,4
1089,g767,4,3,4
1090,g768,4,3,4
1091,g769,4,3,4
1092,g770,6,3,4
1093,g771,4,3,4
1094,g772,6,3,4
1095,g773,4,3,4
1096,g774,4,3,4
1097,g775,6,3,4
1098,g776,4,3,4
1099,g777,4,3,4
1100,g778,4,3,4
1101,g779,6,3,4
1102,g780,4,3,4
1103,g781,4,3,4
1104,g782,6,3,4
1105,g783,4,3,4
1106,g784,4,3,4
1107,g785,4,3,4
1108,g786,6,3,4
1109,g787,4,3,4
1110,g788,4,3,4
1111,g789,4,3,4
1112,g790,6,3,4
1113,g791,4,3,4
1114,g792,4,3,4
1115,g793,4,3,4
1116,g794,6,3,4
1117,g795,4,3,4
1118,g796,4,3,4
1119,g797,4,3,4
1120,g798,6,3,4
1121,g799,6,3,4
1122,g800,6,3,4
1123,g801,6,3,4
1124,g802,6,3,4
1125,g803,6,3,4
1126,g804,6,3,4
1127,g805,6,3,4
1128,g806,6,3,4
1129,g807,6,3,4
1130,g808,6,3,4
1131,g809,6,3,4
1132,g810,6,3,4
1133,g811,6,3,4
1134,g812,6,3,4
1135,g813,6,3,4
1136,g814,6,3,4
1137,g815,6,3,4
1138,g816,6,3,4
1139,g817,6,3,4
1140,g818,6,3,4
1141,g819,6,3,4
1142,g820,6,3,4
1143,g821,6,3,4
1144,g822,6,3,4
1145,g823,6,3,4
1146,g824,6,3,4
1147,g825,6,3,4
1148,g826,6,3,4
1149,g827,4,3,4
1150,g828,6,3,4
1151,g829,6,3,4
1152,g830,6,3,4
1153,g831,6,3,4
1154,g832,4,3,4
1155,g833,4,3,4
1156,g834,6,3,4
1157,g835,4,3,4
1158,g836,6,3,4
1159,g837,4,3,4
1160,g838,6,3,4
1161,g839,4,3,4
1162,g840,4,3,4
1163,g841,6,3,4
1164,g842,4,3,4
1165,g843,6,3,4
1166,g844,4,3,4
1167,g845,4,3,4
1168,g846,4,3,4
1169,g847,6,3,4
1170,g848,4,3,4
1171,g849,6,3,4
1172,g850,4,3,4
1173,g851,6,3,4
1174,g852,4,3,4
1175,g853,4,3,4
1176,g854,6,3,4
1177,g855,4,3,4
1178,g856,4,3,4
1179,g857,6,3,4
1180,g858,4,3,4
1181,g859,6,3,4
1182,g860,4,3,4
1183,g861,6,3,4
1184,g862,4,3,4
1185,g863,4,3,4
1186,g864,4,3,4
1187,g865,4,3,4
1188,g866,4,3,4
1189,g867,6,3,4
1190,g868,6,3,4
1191,g869,4,3,4
1192,g870,6,3,4
1193,g871,4,3,4
1194,g872,6,3,4
1195,g873,4,3,4
1196,g874,4,3,4
1197,g875,4,3,4
1198,g876,4,3,4
1199,g877,4,3,4
1200,g878,4,3,4
1201,g879,4,3,4
1202,g880,4,3,4
1203,g881,4,3,4
1204,g882,4,3,4
1205,g883,4,3,4
1206,g884,4,3,4
1207,g885,4,3,4
1208,g886,4,3,4
1209,g887,4,3,4
1210,g888,3,4,4
1211,g889,4,3,4
1212,g890,4,3,4
1213,g891,3,4,4
1214,g892,4,3,4
1215,g893,3,4,4
1216,g894,3,4,4
1217,g895,4,3,4
1218,g896,3,4,4
1219,g897,3,4,4
1220,g898,4,3,4
1221,g899,4,3,4
1222,g900,4,3,4
1223,g901,4,3,4
1224,g902,3,4,4
1225,g903,3,4,4
1226,g904,4,3,4
1227,g905,3,4,4
1228,g906,4,3,4
1229,g907,4,3,4
1230,g908,4,3,4
1231,g909,4,3,4
1232,g910,4,3,4
1233,g911,4,3,4
1234,g912,4,3,4
1235,g913,4,3,4
1236,g914,4,3,4
1237,g915,4,3,4
1238,g916,4,3,4
1239,g917,4,3,4
1240,g918,4,3,4
1241,g919,4,3,4
1242,g920,4,3,4
1243,g921,4,3,4
1244,g922,4,3,4
1245,g923,3,4,4
1246,g924,3,4,4
1247,g925,3,4,4
1248,g926,4,3,4
1249,g927,4,3,4
1250,g928,4,3,4
1251,g929,4,3,4
1252,g930,4,3,4
1253,g931,4,3,4
1254,g932,4,3,4
1255,g933,3,4,4
1256,g934,4,3,4
1257,g935,3,4,4
1258,g936,4,3,4
1259,g937,4,3,4
1260,g938,3,4,4
1261,g939,3,3,4
1262,g940,3,3,4
1263,g941,3,3,4
1264,g942,3,3,4
1265,g943,3,3,4
1266,g944,3,3,4
1267,g945,3,3,4
1268,g946,3,3,4
1269,g947,3,3,4
1270,g948,3,3,4
1271,g949,3,3,4
1272,g950,3,3,4
1273,g951,3,3,4
1274,g952,3,3,4
1275,g953,3,3,4
1276,g954,3,3,4
1277,g955,3,3,4
1278,g956,3,3,4
1279,g957,3,3,4
1280,g958,3,3,4
1281,g959,3,3,4
1282,g960,3,3,4
1283,g961,3,3,4
1284,g962,3,3,4
1285,g963,3,3,4
1286,g964,3,3,4
1287,g965,3,3,4
1288,g966,3,3,4
1289,g967,3,3,4
1290,g968,3,3,4
1291,g969,3,3,4
1292,g970,3,3,4
1293,g971,5,2,4
1294,g972,3,3,4
1295,g973,3,3,4
1296,g974,3,3,4
1297,g975,3,3,4
1298,g976,3,3,4
1299,g977,3,3,4
1300,g978,3,3,4
1301,g979,3,3,4
1302,g980,3,3,4
1303,g981,3,3,4
1304,g982,3,3,4
1305,g983,3,3,4
1306,g984,3,3,4
1307,g985,3,3,4
1308,g986,3,3,4
1309,g987,3,3,4
1310,g988,3,3,4
1311,g989,3,3,4
1312,g990,3,3,4
1313,g991,3,3,4
1314,g992,3,3,4
1315,g993,3,3,4
1316,g994,3,3,4
1317,g995,3,3,4
1318,g996,3,3,4
1319,g997,3,3,4
1320,g998,3,3,4
1321,g999,3,3,4
1322,g1000,3,3,4
1323,g1001,3,3,4
1324,g1002,3,3,4
1325,g1003,5,2,4
1326,g1004,5,2,4
1327,g1005,5,2,4
1328,g1006,5,2,4
1329,g1007,5,2,4
1330,g1008,5,2,4
1331,g1009,5,2,4
1332,g1010,5,2,4
1333,g1011,5,2,4
1334,g1012,5,2,4
1335,g1013,5,2,4
1336,g1014,5,2,4
1337,g1015,5,2,4
1338,g1016,5,2,4
1339,g1017,5,2,4
1340,g1018,5,2,4
1341,g1019,3,3,4
1342,g1020,5,2,4
1343,g1021,5,2,4
1344,g1022,5,2,4
1345,g1023,5,2,4
1346,g1024,5,2,4
1347,g1025,5,2,4
1348,g1026,5,2,4
1349,g1027,5,2,4
1350,g1028,5,2,4
1351,g1029,5,2,4
1352,g1030,5,2,4
1353,g1031,5,2,4
1354,g1032,5,2,4
1355,g1033,5,2,4
1356,g1034,5,2,4
1357,g1035,5,2,4
1358,g1036,5,2,4
1359,g1037,5,2,4
1360,g1038,5,2,4
1361,g1039,5,2,4
1362,g1040,5,2,4
1363,g1041,5,2,4
1364,g1042,5,2,4
1365,g1043,5,2,4
1366,g1044,5,2,4
1367,g1045,5,2,4
1368,g1046,5,2,4
1369,g1047,5,2,4
1370,g1048,5,2,4
1371,g1049,5,2,4
1372,g1050,5,2,4
1373,g1051,5,2,4
1374,g1052,5,2,4
1375,g1053,5,2,4
1376,g1054,5,2,4
1377,g1055,5,2,4
1378,g1056,5,2,4
1379,g1057,5,2,4
1380,g1058,5,2,4
1381,g1059,5,2,4
1382,g1060,5,2,4
1383,g1061,5,2,4
1384,g1062,5,2,4
1385,g1063,5,2,4
1386,g1064,5,2,4
1387,g1065,5,2,4
1388,g1066,5,2,4
1389,g1067,4,2,3
1390,g1068,4,2,3
1391,g1069,4,2,3
1392,g1070,4,2,3
1393,g1071,4,2,3
1394,g1072,4,2,3
1395,g1073,4,2,3
1396,g1074,4,2,3
1397,g1075,4,2,3
1398,g1076,4,2,3
1399,g1077,4,2,3
1400,g1078,4,2,3
1401,g1079,4,2,3
1402,g1080,4,2,3
1403,g1081,4,2,3
1404,g1082,4,2,3
1405,g1083,4,2,3
1406,g1084,4,2,3
1407,g1085,4,2,3
1408,g1086,4,2,3
1409,g1087,4,2,3
1410,g1088,4,2,3
1411,g1089,4,2,3
1412,g1090,4,2,3
1413,g1091,4,2,3
1414,g1092,4,2,3
1415,g1093,4,2,3
1416,g1094,4,2,3
1417,g1095,4,2,3
1418,g1096,4,2,3
1419,g1097,4,2,3
1420,g1098,4,2,3
1421,g1099,4,2,3
1422,g1100,4,2,3
1423,g1101,4,2,3
1424,g1102,4,2,3
1425,g1103,4,2,3
1426,g1104,4,2,3
1427,g1105,4,2,3
1428,g1106,4,2,3
1429,g1107,4,2,3
1430,g1108,4,2,3
1431,g1109,4,2,3
1432,g1110,4,2,3
1433,g1111,4,2,3
1434,g1112,4,2,3
1435,g1113,4,2,3
1436,g1114,4,2,3
1437,g1115,4,2,3
1438,g1116,4,2,3
1439,g1117,4,2,3
1440,g1118,4,2,3
1441,g1119,4,2,3
1442,g1120,4,2,3
1443,g1121,4,2,3
1444,g1122,4,2,3
1445,g1123,4,2,3
1446,g1124,4,2,3
1447,g1125,4,2,3
1448,g1126,4,2,3
1449,g1127,4,2,3
1450,g1128,4,2,3
1451,g1129,4,2,3
1452,g1130,4,2,3
1453,g1131,4,3,4
1454,g1132,4,3,4
1455,g1133,4,3,4
1456,g1134,4,3,4
1457,g1135,4,3,4
1458,g1136,4,3,4
1459,g1137,4,3,4
1460,g1138,4,3,4
1461,g1139,4,3,4
1462,g1140,4,3,4
1463,g1141,4,3,4
1464,g1142,4,3,4
1465,g1143,4,3,4
1466,g1144,4,3,4
1467,g1145,4,3,4
1468,g1146,2,3,4
1469,g1147,2,3,4
1470,g1148,2,3,4
1471,g1149,2,3,4
1472,g1150,2,3,4
1473,g1151,2,3,4
1474,g1152,2,3,4
1475,g1153,2,3,4
1476,g1154,2,3,4
1477,g1155,2,3,4
1478,g1156,2,3,4
1479,g1157,2,3,4
1480,g1158,2,3,4
1481,g1159,2,3,4
1482,g1160,3,3,4
1483,g1161,2,3,4
1484,g1162,3,3,4
1485,g1163,3,3,4
1486,g1164,2,3,4
1487,g1165,3,3,4
1488,g1166,2,3,4
1489,g1167,2,3,4
1490,g1168,2,3,4
1491,g1169,3,3,4
1492,g1170,2,3,4
1493,g1171,3,3,4
1494,g1172,2,3,4
1495,g1173,2,3,4
1496,g1174,3,3,4
1497,g1175,2,3,4
1498,g1176,2,3,4
1499,g1177,3,3,4
1500,g1178,2,3,4
1501,g1179,2,3,4
1502,g1180,3,3,4
1503,g1181,2,3,4
1504,g1182,2,3,4
1505,g1183,2,3,4
1506,g1184,3,3,4
1507,g1185,2,3,4
1508,g1186,3,3,4
1509,g1187,2,3,4
1510,g1188,2,3,4
1511,g1189,3,3,4
1512,g1190,2,3,4
1513,g1191,2,3,4
1514,g1192,3,3,4
1515,g1193,2,3,4
1516,g1194,2,3,4
1517,g1195,2,3,4
1518,g1196,3,3,4
1519,g1197,3,3,4
1520,g1198,3,3,4
1521,g1199,3,3,4
1522,g1200,3,3,4
1523,g1201,3,3,4
1524,g1202,3,3,4
1525,g1203,3,3,4
1526,g1204,3,3,4
1527,g1205,3,3,4
1528,g1206,3,3,4
1529,g1207,3,3,4
1530,g1208,3,3,4
1531,g1209,3,3,4
1532,g1210,3,3,4
1533,g1211,2,3,4
1534,g1212,3,3,4
1535,g1213,3,3,4
1536,g1214,3,3,4
1537,g1215,3,3,4
1538,g1216,3,3,4
1539,g1217,3,3,4
1540,g1218,3,3,4
1541,g1219,3,3,4
1542,g1220,3,3,4
1543,g1221,3,3,4
1544,g1222,3,3,4
1545,g1223,3,3,4
1546,g1224,3,3,4
1547,g1225,3,3,4
1548,g1226,3,3,4
1549,g1227,3,3,4
1550,g1228,3,3,4
1551,g1229,3,3,4
1552,g1230,3,3,4
1553,g1231,3,3,4
1554,g1232,3,3,4
1555,g1233,2,3,4
1556,g1234,2,3,4
1557,g1235,2,3,4
1558,g1236,2,3,4
1559,g1237,2,3,4
1560,g1238,2,3,4
1561,g1239,2,3,4
1562,g1240,2,3,4
1563,g1241,2,3,4
1564,g1242,2,3,4
1565,g1243,2,3,4
1566,g1244,2,3,4
1567,g1245,2,3,4
1568,g1246,2,3,4
1569,g1247,2,3,4
1570,g1248,2,3,4
1571,g1249,2,3,4
1572,g1250,2,3,4
1573,g1251,2,3,4
1574,g1252,2,3,4
1575,g1253,2,3,4
1576,g1254,2,3,4
1577,g1255,2,3,4
1578,g1256,2,3,4
1579,g1257,2,3,4
1580,g1258,2,3,4
1581,g1259,3,2,3
1582,g1260,2,2,3
1583,g1261,2,2,3
1584,g1262,2,2,3
1585,g1263,2,2,3
1586,g1264,2,2,3
1587,g1265,2,2,3
1588,g1266,2,2,3
1589,g1267,2,2,3
1590,g1268,2,2,3
1591,g1269,2,2,3
1592,g1270,2,2,3
1593,g1271,2,2,3
1594,g1272,2,2,3
1595,g1273,2,2,3
1596,g1274,2,2,3
1597,g1275,2,2,3
1598,g1276,2,2,3
1599,g1277,2,2,3
1600,g1278,2,2,3
1601,g1279,2,2,3
1602,g1280,2,2,3
1603,g1281,2,2,3
1604,g1282,2,2,3
1605,g1283,2,2,3
1606,g1284,2,2,3
1607,g1285,2,2,3
1608,g1286,2,2,3
1609,g1287,2,2,3
1610,g1288,2,2,3
1611,g1289,2,2,3
1612,g1290,2,2,3
1613,g1291,2,2,3
1614,g1292,2,2,3
1615,g1293,2,2,3
1616,g1294,2,2,3
1617,g1295,2,2,3
1618,g1296,2,2,3
1619,g1297,2,2,3
1620,g1298,2,2,3
1621,g1299,2,2,3
1622,g1300,2,2,3
1623,g1301,2,2,3
1624,g1302,2,2,3
1625,g1303,2,2,3
1626,g1304,2,2,3
1627,g1305,2,2,3
1628,g1306,2,2,3
1629,g1307,2,2,3
1630,g1308,2,2,3
1631,g1309,2,2,3
1632,g1310,2,2,3
1633,g1311,2,2,3
1634,g1312,2,2,3
1635,g1313,2,2,3
1636,g1314,2,2,3
1637,g1315,2,2,3
1638,g1316,2,2,3
1639,g1317,2,2,3
1640,g1318,2,2,3
1641,g1319,2,2,3
1642,g1320,2,2,3
1643,g1321,2,2,3
1644,g1322,2,2,3
1645,g1323,4,2,3
1646,g1324,4,2,3
1647,g1325,4,2,3
1648,g1326,4,2,3
1649,g1327,4,2,3
1650,g1328,4,2,3
1651,g1329,4,2,3
1652,g1330,4,2,3
1653,g1331,4,2,3
1654,g1332,4,2,3
1655,g1333,4,2,3
1656,g1334,3,2,3
1657,g1335,4,2,3
1658,g1336,4,2,3
1659,g1337,4,2,3
1660,g1338,3,2,3
1661,g1339,4,2,3
1662,g1340,4,2,3
1663,g1341,4,2,3
1664,g1342,3,2,3
1665,g1343,4,2,3
1666,g1344,4,2,3
1667,g1345,3,2,3
1668,g1346,4,2,3
1669,g1347,4,2,3
1670,g1348,3,2,3
1671,g1349,4,2,3
1672,g1350,4,2,3
1673,g1351,3,2,3
1674,g1352,4,2,3
1675,g1353,4,2,3
1676,g1354,4,2,3
1677,g1355,4,2,3
1678,g1356,3,2,3
1679,g1357,4,2,3
1680,g1358,4,2,3
1681,g1359,3,2,3
1682,g1360,4,2,3
1683,g1361,4,2,3
1684,g1362,4,2,3
1685,g1363,3,2,3
1686,g1364,4,2,3
1687,g1365,3,2,3
1688,g1366,4,2,3
1689,g1367,4,2,3
1690,g1368,4,2,3
1691,g1369,3,2,3
1692,g1370,3,2,3
1693,g1371,4,2,3
1694,g1372,3,2,3
1695,g1373,3,2,3
1696,g1374,3,2,3
1697,g1375,3,2,3
1698,g1376,3,2,3
1699,g1377,3,2,3
1700,g1378,3,2,3
1701,g1379,3,2,3
1702,g1380,3,2,3
1703,g1381,3,2,3
1704,g1382,3,2,3
1705,g1383,3,2,3
1706,g1384,3,2,3
1707,g1385,3,2,3
1708,g1386,3,2,3
1709,g1387,3,2,3
1710,g1388,3,2,3
1711,g1389,3,2,3
1712,g1390,3,2,3
1713,g1391,3,2,3
1714,g1392,3,2,3
1715,g1393,3,2,3
1716,g1394,3,2,3
1717,g1395,3,2,3
1718,g1396,3,2,3
1719,g1397,3,2,3
1720,g1398,3,2,3
1721,g1399,3,2,3
1722,g1400,4,2,3
1723,g1401,3,2,3
1724,g1402,3,2,3
1725,g1403,3,2,3
1726,g1404,3,2,3
1727,g1405,2,2,3
1728,g1406,3,2,3
1729,g1407,3,2,3
1730,g1408,3,2,3
1731,g1409,3,2,3
1732,g1410,3,2,3
1733,g1411,3,2,3
1734,g1412,3,2,3
1735,g1413,3,2,3
1736,g1414,3,2,3
1737,g1415,3,2,3
1738,g1416,3,2,3
1739,g1417,3,2,3
1740,g1418,3,2,3
1741,g1419,3,2,3
1742,g1420,3,2,3
1743,g1421,3,2,3
1744,g1422,3,2,3
1745,g1423,3,2,3
1746,g1424,3,2,3
1747,g1425,4,2,3
1748,g1426,4,2,3
1749,g1427,4,2,3
1750,g1428,4,2,3
1751,g1429,4,2,3
1752,g1430,4,2,3
1753,g1431,4,2,3
1754,g1432,4,2,3
1755,g1433,4,2,3
1756,g1434,4,2,3
1757,g1435,4,2,3
1758,g1436,4,2,3
1759,g1437,4,2,3
1760,g1438,4,2,3
1761,g1439,4,2,3
1762,g1440,4,2,3
1763,g1441,4,2,3
1764,g1442,4,2,3
1765,g1443,4,2,3
1766,g1444,4,2,3
1767,g1445,4,2,3
1768,g1446,4,2,3
1769,g1447,4,2,3
1770,g1448,4,2,3
1771,g1449,4,2,3
1772,g1450,4,2,3
1773,g1451,1,3,3
1774,g1452,1,3,3
1775,g1453,5,1,6
1776,g1454,1,3,3
1777,g1455,1,3,3
1778,g1456,5,1,6
1779,g1457,5,1,6
1780,g1458,1,3,3
1781,g1459,5,1,6
1782,g1460,5,1,6
1783,g1461,1,3,3
1784,g1462,1,3,3
1785,g1463,1,3,3
1786,g1464,5,1,6
1787,g1465,1,3,3
1788,g1466,5,1,6
1789,g1467,5,1,6
1790,g1468,1,3,3
1791,g1469,1,3,3
1792,g1470,1,3,3
1793,g1471,1,3,3
1794,g1472,5,1,6
1795,g1473,1,3,3
1796,g1474,1,3,3
1797,g1475,1,3,3
1798,g1476,5,1,6
1799,g1477,1,3,3
1800,g1478,1,3,3
1801,g1479,1,3,3
1802,g1480,1,3,3
1803,g1481,5,1,6
1804,g1482,1,3,3
1805,g1483,5,1,6
1806,g1484,1,3,3
1807,g1485,1,3,3
1808,g1486,1,3,3
1809,g1487,5,1,6
1810,g1488,1,3,3
1811,g1489,5,1,6
1812,g1490,5,1,6
1813,g1491,5,1,6
1814,g1492,1,3,3
1815,g1493,5,1,6
1816,g1494,5,1,6
1817,g1495,1,3,3
1818,g1496,5,1,6
1819,g1497,1,3,3
1820,g1498,5,1,6
1821,g1499,5,1,6
1822,g1500,5,1,6
1823,g1501,1,3,3
1824,g1502,5,1,6
1825,g1503,5,1,6
1826,g1504,5,1,6
1827,g1505,5,1,6
1828,g1506,5,1,6
1829,g1507,5,1,6
1830,g1508,5,1,6
1831,g1509,5,1,6
1832,g1510,1,3,3
1833,g1511,5,1,6
1834,g1512,1,3,3
1835,g1513,1,3,3
1836,g1514,5,1,6
1837,g1515,5,1,6
1838,g1516,5,1,6
1839,g1517,5,1,6
1840,g1518,5,1,6
1841,g1519,5,1,6
1842,g1520,1,3,3
1843,g1521,5,1,6
1844,g1522,5,1,6
1845,g1523,1,3,3
1846,g1524,5,1,6
1847,g1525,5,1,6
1848,g1526,1,3,3
1849,g1527,5,1,6
1850,g1528,5,1,6
1851,g1529,5,1,6
1852,g1530,5,1,6
1853,g1531,1,3,3
1854,g1532,1,3,3
1855,g1533,5,1,6
1856,g1534,5,1,6
1857,g1535,5,1,6
1858,g1536,5,1,6
1859,g1537,1,3,3
1860,g1538,5,1,6
1861,g1539,1,3,3
1862,g1540,1,3,3
1863,g1541,5,1,6
1864,g1542,1,3,3
1865,g1543,1,3,3
1866,g1544,5,1,6
1867,g1545,1,3,3
1868,g1546,5,1,6
1869,g1547,1,3,3
1870,g1548,1,3,3
1871,g1549,1,3,3
1872,g1550,1,3,3
1873,g1551,2,3,4
1874,g1552,1,3,3
1875,g1553,1,3,3
1876,g1554,1,3,3
1877,g1555,1,3,3
1878,g1556,5,1,6
1879,g1557,1,3,3
1880,g1558,5,1,6
1881,g1559,1,3,3
1882,g1560,5,1,6
1883,g1561,1,3,3
1884,g1562,5,1,6
1885,g1563,1,3,3
1886,g1564,1,3,3
1887,g1565,5,1,6
1888,g1566,1,3,3
1889,g1567,1,3,3
1890,g1568,5,1,6
1891,g1569,5,1,6
1892,g1570,1,3,3
1893,g1571,1,3,3
1894,g1572,1,3,3
1895,g1573,5,1,6
1896,g1574,1,3,3
1897,g1575,1,3,3
1898,g1576,5,1,6
1899,g1577,5,1,6
1900,g1578,1,3,3
1901,g1579,5,3,4
1902,g1580,5,3,4
1903,g1581,3,2,4
1904,g1582,3,2,4
1905,g1583,5,2,4
1906,g1584,3,2,4
1907,g1585,5,2,4
1908,g1586,5,3,4
1909,g1587,3,2,4
1910,g1588,5,3,4
1911,g1589,5,3,4
1912,g1590,3,2,4
1913,g1591,5,2,4
1914,g1592,5,2,4
1915,g1593,5,2,4
1916,g1594,3,2,4
1917,g1595,3,2,4
1918,g1596,5,2,4
1919,g1597,3,2,4
1920,g1598,5,2,4
1921,g1599,3,2,4
1922,g1600,5,3,4
1923,g1601,5,2,4
1924,g1602,2,3,4
1925,g1603,2,3,4
1926,g1604,5,2,4
1927,g1605,5,2,4
1928,g1606,3,2,4
1929,g1607,2,3,4
1930,g1608,5,2,4
1931,g1609,5,2,4
1932,g1610,5,2,4
1933,g1611,5,3,4
1934,g1612,3,2,4
1935,g1613,5,2,4
1936,g1614,2,3,4
1937,g1615,5,2,4
1938,g1616,5,2,4
1939,g1617,3,2,4
1940,g1618,3,2,4
1941,g1619,5,2,4
1942,g1620,3,2,4
1943,g1621,2,3,4
1944,g1622,3,2,4
1945,g1623,5,3,4
1946,g1624,2,3,4
1947,g1625,5,2,4
1948,g1626,5,2,4
1949,g1627,3,2,4
1950,g1628,5,2,4
1951,g1629,5,2,4
1952,g1630,5,3,4
1953,g1631,5,2,4
1954,g1632,2,3,4
1955,g1633,5,3,4
1956,g1634,3,2,4
1957,g1635,3,2,4
1958,g1636,3,2,4
1959,g1637,5,2,4
1960,g1638,3,2,4
1961,g1639,5,3,4
1962,g1640,2,4,4
1963,g1641,5,2,4
1964,g1642,5,2,4
1965,g1643,2,3,4
1966,g1644,5,3,4
1967,g1645,5,3,4
1968,g1646,5,2,4
1969,g1647,2,3,4
1970,g1648,5,2,4
1971,g1649,2,4,4
1972,g1650,5,3,4
1973,g1651,5,2,4
1974,g1652,5,2,4
1975,g1653,5,3,4
1976,g1654,2,3,4
1977,g1655,2,4,4
1978,g1656,3,2,4
1979,g1657,3,2,4
1980,g1658,5,3,4
1981,g1659,2,4,4
1982,g1660,5,2,4
1983,g1661,5,3,4
1984,g1662,5,2,4
1985,g1663,2,3,4
1986,g1664,5,3,4
1987,g1665,2,4,4
1988,g1666,5,2,4
1989,g1667,2,4,4
1990,g1668,3,2,4
1991,g1669,5,2,4
1992,g1670,3,2,4
1993,g1671,5,3,4
1994,g1672,2,3,4
1995,g1673,2,3,4
1996,g1674,3,2,4
1997,g1675,5,3,4
1998,g1676,2,3,4
1999,g1677,5,2,4
2000,g1678,2,3,4
2001,g1679,3,2,4
2002,g1680,5,2,4
2003,g1681,2,3,4
2004,g1682,5,3,4
2005,g1683,5,3,4
2006,g1684,2,4,4
2007,g1685,5,2,4
2008,g1686,2,4,4
2009,g1687,5,2,4
2010,g1688,5,2,4
2011,g1689,5,3,4
2012,g1690,5,3,4
2013,g1691,2,3,4
2014,g1692,5,3,4
2015,g1693,2,4,4
2016,g1694,5,2,4
2017,g1695,2,3,4
2018,g1696,3,2,4
2019,g1697,5,1,6
2020,g1698,5,3,4
2021,g1699,5,2,4
2022,g1700,2,3,4
2023,g1701,3,2,4
2024,g1702,5,2,4
2025,g1703,2,3,4
2026,g1704,5,3,4
2027,g1705,5,2,4
2028,g1706,2,3,4
2029,g1707,5,2,4
2030,g1708,2,3,4
2031,g1709,5,3,4
2032,g1710,5,2,4
2033,g1711,2,3,4
2034,g1712,5,2,4
2035,g1713,5,3,4
2036,g1714,2,3,4
2037,g1715,5,2,4
2038,g1716,2,3,4
2039,g1717,5,3,4
2040,g1718,3,2,4
2041,g1719,2,3,4
2042,g1720,3,2,4
2043,g1721,5,3,4
2044,g1722,2,3,4
2045,g1723,5,2,4
2046,g1724,5,3,4
2047,g1725,2,3,4
2048,g1726,3,2,4
2049,g1727,2,3,4
2050,g1728,5,2,4
2051,g1729,5,2,4
2052,g1730,5,3,4
2053,g1731,2,3,4
2054,g1732,5,3,4
2055,g1733,5,2,4
2056,g1734,5,3,4
2057,g1735,2,3,4
2058,g1736,5,2,4
2059,g1737,2,3,4
2060,g1738,5,2,4
2061,g1739,5,3,4
2062,g1740,2,3,4
2063,g1741,5,3,4
2064,g1742,3,2,4
2065,g1743,5,3,4
2066,g1744,2,3,4
2067,g1745,2,3,4
2068,g1746,5,2,4
2069,g1747,5,3,4
2070,g1748,2,3,4
2071,g1749,3,2,4
2072,g1750,2,4,4
2073,g1751,5,3,4
2074,g1752,3,2,4
2075,g1753,2,4,4
2076,g1754,5,2,4
2077,g1755,5,2,4
2078,g1756,5,3,4
2079,g1757,2,3,4
2080,g1758,5,2,4
2081,g1759,3,2,4
2082,g1760,2,3,4
2083,g1761,5,3,4
2084,g1762,3,2,4
2085,g1763,2,3,4
2086,g1764,3,2,4
2087,g1765,2,3,4
2088,g1766,5,3,4
2089,g1767,5,2,4
2090,g1768,2,3,4
2091,g1769,5,2,4
2092,g1770,2,3,4
2093,g1771,2,3,4
2094,g1772,5,3,4
2095,g1773,3,2,4
2096,g1774,5,3,4
2097,g1775,2,3,4
2098,g1776,2,4,4
2099,g1777,3,2,4
2100,g1778,5,2,4
2101,g1779,2,3,4
2102,g1780,5,3,4
2103,g1781,5,3,4
2104,g1782,2,4,4
2105,g1783,5,2,4
2106,g1784,5,2,4
2107,g1785,5,2,4
2108,g1786,2,3,4
2109,g1787,5,2,4
2110,g1788,2,3,4
2111,g1789,5,3,4
2112,g1790,5,3,4
2113,g1791,5,2,4
2114,g1792,5,2,4
2115,g1793,5,3,4
2116,g1794,5,3,4
2117,g1795,3,2,4
2118,g1796,5,2,4
2119,g1797,5,2,4
2120,g1798,5,3,4
2121,g1799,5,3,4
2122,g1800,5,2,4
2123,g1801,5,2,4
2124,g1802,5,3,4
2125,g1803,5,2,4
2126,g1804,5,2,4
2127,g1805,3,2,4
2128,g1806,5,3,4
2129,g1807,5,2,4
2130,g1808,5,3,4
2131,g1809,5,2,4
2132,g1810,3,2,4
2133,g1811,5,3,4
2134,g1812,3,2,4
2135,g1813,5,3,4
2136,g1814,5,2,4
2137,g1815,5,2,4
