id,name,type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10
493,g204,0,0,0,0,0,0,1,0,0,0,0
494,g205,0,0,0,0,0,0,0,0,0,1,0
495,g206,0,0,0,0,0,1,0,0,0,0,0
496,g207,0,0,0,0,0,0,1,0,0,0,0
497,g208,0,0,0,0,0,0,0,0,0,0,1
498,g209,0,0,0,0,0,1,0,0,0,0,0
499,g210,0,0,0,1,0,0,0,0,0,0,0
500,g211,0,0,0,1,0,0,0,0,0,0,0
501,g212,0,0,0,0,0,0,1,0,0,0,0
502,g213,0,0,0,0,0,1,0,0,0,0,0
503,g214,0,0,0,0,0,1,0,0,0,0,0
504,g215,0,0,0,0,0,1,0,0,0,0,0
505,g216,0,0,0,0,0,1,0,0,0,0,0
506,g217,0,0,0,0,0,0,0,0,0,0,1
507,g218,0,0,0,0,0,1,0,0,0,0,0
508,g219,0,0,0,0,0,0,0,0,0,0,1
509,g220,0,0,0,0,0,1,0,0,0,0,0
510,g221,0,0,0,0,0,0,1,0,0,0,0
511,g222,0,0,0,0,0,0,0,0,0,0,1
512,g223,0,0,0,0,0,0,1,0,0,0,0
513,g224,0,0,0,0,0,1,0,0,0,0,0
514,g225,0,0,0,0,0,0,0,0,0,0,1
515,g226,0,0,0,0,0,0,1,0,0,0,0
516,g227,0,0,0,0,0,0,0,0,0,0,1
517,g228,0,0,0,1,0,0,0,0,0,0,0
518,g229,0,0,0,1,0,0,0,0,0,0,0
519,g230,0,0,0,0,0,1,0,0,0,0,0
520,g231,0,0,0,0,0,0,0,0,0,0,1
521,g232,0,0,0,0,0,0,1,0,0,0,0
522,g233,0,0,0,0,0,0,1,0,0,0,0
523,g234,0,0,0,1,0,0,0,0,0,0,0
524,g235,0,0,0,1,0,0,0,0,0,0,0
525,g236,0,0,0,0,0,1,0,0,0,0,0
526,g237,0,0,0,1,0,0,0,0,0,0,0
527,g238,0,0,0,1,0,0,0,0,0,0,0
528,g239,0,0,0,0,0,0,0,1,0,0,0
529,g240,0,0,0,0,0,0,0,0,0,1,0
530,g241,0,0,0,0,0,1,0,0,0,0,0
531,g242,0,0,0,0,0,1,0,0,0,0,0
532,g243,0,0,0,0,0,1,0,0,0,0,0
533,g244,0,0,0,0,0,0,1,0,0,0,0
534,g245,0,0,0,0,0,0,0,0,0,0,1
535,g246,0,0,0,0,0,0,1,0,0,0,0
536,g247,0,0,0,0,0,0,0,0,0,0,1
537,g248,0,0,0,1,0,0,0,0,0,0,0
538,g249,0,0,0,0,0,1,0,0,0,0,0
539,g250,0,0,0,0,0,0,0,0,0,0,1
540,g251,0,0,0,0,0,1,0,0,0,0,0
541,g252,0,0,0,0,0,1,0,0,0,0,0
542,g253,0,0,0,0,0,0,0,0,0,0,1
543,g254,0,0,0,0,0,1,0,0,0,0,0
544,g255,0,0,0,0,0,0,0,0,0,0,1
545,g256,0,0,0,1,0,0,0,0,0,0,0
546,g257,0,0,0,0,0,1,0,0,0,0,0
547,g258,0,0,0,0,0,0,0,1,0,0,0
548,g259,0,0,0,0,0,1,0,0,0,0,0
549,g260,0,0,0,0,0,1,0,0,0,0,0
550,g261,0,0,0,0,0,1,0,0,0,0,0
551,g262,0,0,0,1,0,0,0,0,0,0,0
552,g263,0,0,0,0,0,1,0,0,0,0,0
553,g264,0,0,0,0,0,0,0,0,1,0,0
554,g265,0,0,0,0,0,0,1,0,0,0,0
555,g266,0,0,0,0,0,1,0,0,0,0,0
556,g267,0,0,0,0,0,1,0,0,0,0,0
557,g268,0,0,0,1,0,0,0,0,0,0,0
558,g269,0,0,0,0,0,0,1,0,0,0,0
559,g270,0,0,0,0,0,0,0,0,0,0,1
560,g271,0,0,0,0,0,0,0,0,0,0,1
561,g272,0,0,0,0,0,1,0,0,0,0,0
562,g273,0,0,0,0,0,0,0,0,0,0,1
563,g274,0,0,0,0,0,1,0,0,0,0,0
564,g275,0,0,0,0,0,0,0,0,0,0,1
565,g276,0,0,0,0,0,1,0,0,0,0,0
566,g277,0,0,0,0,0,0,0,0,0,0,1
567,g278,0,0,0,0,0,0,1,0,0,0,0
568,g279,0,0,0,0,0,1,0,0,0,0,0
569,g280,0,0,0,0,0,0,1,0,0,0,0
570,g281,0,0,0,1,0,0,0,0,0,0,0
571,g282,0,0,0,0,0,1,0,0,0,0,0
572,g283,0,0,0,0,0,0,1,0,0,0,0
573,g284,0,0,0,0,0,0,0,1,0,0,0
574,g285,0,0,0,0,0,1,0,0,0,0,0
575,g286,0,0,0,0,0,0,0,0,0,0,1
576,g287,0,0,0,0,0,0,1,0,0,0,0
577,g288,0,0,0,0,0,1,0,0,0,0,0
578,g289,0,0,0,0,0,1,0,0,0,0,0
579,g290,0,0,0,0,0,0,0,0,0,0,1
580,g291,0,0,0,0,0,0,0,0,0,1,0
581,g292,0,0,0,0,0,0,0,0,0,0,1
582,g293,0,0,0,1,0,0,0,0,0,0,0
583,g294,0,0,0,1,0,0,0,0,0,0,0
584,g295,0,0,0,0,0,0,0,0,0,0,1
585,g296,0,0,0,0,0,0,1,0,0,0,0
586,g297,0,0,0,0,0,0,1,0,0,0,0
587,g298,0,0,0,1,0,0,0,0,0,0,0
588,g299,0,0,0,0,0,1,0,0,0,0,0
589,g300,0,0,0,0,0,1,0,0,0,0,0
590,g301,0,0,0,0,0,1,0,0,0,0,0
591,g302,0,0,0,0,0,1,0,0,0,0,0
592,g303,0,0,0,0,0,0,1,0,0,0,0
593,g304,0,0,0,0,0,0,0,0,0,0,1
594,g305,0,0,0,1,0,0,0,0,0,0,0
595,g306,0,0,0,0,0,0,0,0,0,0,1
596,g307,0,0,0,0,0,0,0,0,0,0,1
597,g308,0,0,0,0,0,1,0,0,0,0,0
598,g309,0,0,0,0,0,0,1,0,0,0,0
599,g310,0,0,0,0,0,0,1,0,0,0,0
600,g311,0,0,0,1,0,0,0,0,0,0,0
601,g312,0,0,0,0,0,0,0,0,0,0,1
602,g313,0,0,0,0,0,0,1,0,0,0,0
603,g314,0,0,0,0,0,0,0,0,0,0,1
604,g315,0,0,0,0,0,0,0,0,0,1,0
605,g316,0,0,0,0,0,0,0,0,0,1,0
606,g317,0,0,0,0,0,0,0,0,0,0,1
607,g318,0,0,0,0,0,1,0,0,0,0,0
608,g319,0,0,0,1,0,0,0,0,0,0,0
609,g320,0,0,0,0,0,1,0,0,0,0,0
610,g321,0,0,0,0,0,1,0,0,0,0,0
611,g322,0,0,0,0,0,0,1,0,0,0,0
612,g323,0,0,0,0,0,0,1,0,0,0,0
613,g324,0,0,0,1,0,0,0,0,0,0,0
614,g325,0,0,0,1,0,0,0,0,0,0,0
615,g326,0,0,0,0,0,0,1,0,0,0,0
616,g327,0,0,0,1,0,0,0,0,0,0,0
617,g328,0,0,0,0,0,0,0,0,0,1,0
618,g329,0,0,0,0,0,1,0,0,0,0,0
619,g330,0,0,0,0,0,0,0,0,0,0,1
620,g331,0,0,0,0,0,0,0,0,0,0,1
621,g332,0,0,0,0,0,1,0,0,0,0,0
622,g333,0,0,0,1,0,0,0,0,0,0,0
623,g334,0,0,0,1,0,0,0,0,0,0,0
624,g335,0,0,0,0,0,0,0,0,0,0,1
625,g336,0,0,0,0,0,0,0,0,0,0,1
626,g337,0,0,0,0,0,0,1,0,0,0,0
627,g338,0,0,0,0,0,1,0,0,0,0,0
628,g339,0,0,0,1,0,0,0,0,0,0,0
629,g340,0,0,0,0,0,0,1,0,0,0,0
630,g341,0,0,0,1,0,0,0,0,0,0,0
631,g342,0,0,0,0,0,1,0,0,0,0,0
632,g343,0,0,0,0,0,1,0,0,0,0,0
633,g344,0,0,0,0,0,0,0,0,0,0,1
634,g345,0,0,0,0,0,0,1,0,0,0,0
635,g346,0,0,0,0,0,0,0,0,0,1,0
636,g347,0,0,0,0,0,1,0,0,0,0,0
637,g348,0,0,0,0,0,0,0,0,0,0,1
638,g349,0,0,0,0,0,0,0,1,0,0,0
639,g350,0,0,0,0,0,0,0,1,0,0,0
640,g351,0,0,0,1,0,0,0,0,0,0,0
641,g352,0,0,0,0,0,1,0,0,0,0,0
642,g353,0,0,0,0,0,0,0,0,0,0,1
643,g354,0,0,0,0,0,0,0,0,0,0,1
644,g355,0,0,0,0,0,0,0,0,0,0,1
645,g356,0,0,0,0,0,0,0,0,0,0,1
646,g357,0,0,0,0,0,1,0,0,0,0,0
647,g358,0,0,0,0,0,1,0,0,0,0,0
648,g359,0,0,0,0,0,1,0,0,0,0,0
649,g360,0,0,0,0,0,0,0,1,0,0,0
650,g361,0,0,0,1,0,0,0,0,0,0,0
651,g362,0,0,0,0,0,0,0,1,0,0,0
652,g363,0,0,0,0,0,0,1,0,0,0,0
653,g364,0,0,0,0,0,0,0,0,0,0,1
654,g365,0,0,0,0,0,1,0,0,0,0,0
655,g366,0,0,0,1,0,0,0,0,0,0,0
656,g367,0,0,0,0,0,0,1,0,0,0,0
657,g368,0,0,0,1,0,0,0,0,0,0,0
658,g369,0,0,0,0,0,0,1,0,0,0,0
659,g370,0,0,0,0,0,1,0,0,0,0,0
660,g371,0,0,0,1,0,0,0,0,0,0,0
661,g372,0,0,0,0,0,0,1,0,0,0,0
662,g373,0,0,0,0,0,0,1,0,0,0,0
663,g374,0,0,0,0,0,0,1,0,0,0,0
664,g375,0,0,0,0,0,0,1,0,0,0,0
665,g376,0,0,0,0,0,0,0,0,0,1,0
666,g377,0,0,0,0,0,1,0,0,0,0,0
667,g378,0,0,0,0,0,0,0,0,0,1,0
668,g379,0,0,0,0,0,0,1,0,0,0,0
669,g380,0,0,0,1,0,0,0,0,0,0,0
670,g381,0,0,0,0,0,1,0,0,0,0,0
671,g382,0,0,0,0,0,0,1,0,0,0,0
672,g383,0,0,0,0,0,1,0,0,0,0,0
673,g384,0,0,0,0,0,0,1,0,0,0,0
674,g385,0,0,0,0,0,0,1,0,0,0,0
675,g386,0,0,0,0,0,0,1,0,0,0,0
676,g387,0,0,0,0,0,1,0,0,0,0,0
677,g388,0,0,0,0,0,0,1,0,0,0,0
678,g389,0,0,0,0,0,0,1,0,0,0,0
679,g390,0,0,0,0,0,1,0,0,0,0,0
680,g391,0,0,0,0,0,0,1,0,0,0,0
681,g392,0,0,0,0,0,0,0,0,0,0,1
682,g393,0,0,0,0,0,0,0,0,0,1,0
683,g394,0,0,0,0,0,0,0,0,0,0,1
684,g395,0,0,0,0,0,0,1,0,0,0,0
685,g396,0,0,0,0,0,1,0,0,0,0,0
686,g397,0,0,0,0,0,0,0,0,0,1,0
687,g398,0,0,0,1,0,0,0,0,0,0,0
688,g399,0,0,0,1,0,0,0,0,0,0,0
689,g400,0,0,0,0,0,1,0,0,0,0,0
690,g401,0,0,0,0,0,1,0,0,0,0,0
691,g402,0,0,0,0,0,0,0,0,0,0,1
692,g403,0,0,0,0,0,1,0,0,0,0,0
693,g404,0,0,0,0,0,0,0,0,0,0,1
694,g405,0,0,0,0,0,0,1,0,0,0,0
695,g406,0,0,0,1,0,0,0,0,0,0,0
696,g407,0,0,0,0,0,1,0,0,0,0,0
697,g408,0,0,0,0,0,0,0,0,0,0,1
698,g409,0,0,0,0,0,1,0,0,0,0,0
699,g410,0,0,0,0,0,0,0,1,0,0,0
700,g411,0,0,0,0,0,0,0,0,0,0,1
701,g412,0,0,0,1,0,0,0,0,0,0,0
702,g413,0,0,0,1,0,0,0,0,0,0,0
703,g414,0,0,0,0,0,0,0,0,0,0,1
704,g415,0,0,0,0,0,1,0,0,0,0,0
705,g416,0,0,0,0,0,0,0,0,0,1,0
706,g417,0,0,0,0,0,1,0,0,0,0,0
707,g418,0,0,0,0,0,0,0,0,0,0,1
708,g419,0,0,0,0,0,1,0,0,0,0,0
709,g420,0,0,0,0,0,1,0,0,0,0,0
710,g421,0,0,0,0,0,0,0,0,0,0,1
711,g422,0,0,0,0,0,1,0,0,0,0,0
712,g423,0,0,0,0,0,1,0,0,0,0,0
713,g424,0,0,0,0,0,0,1,0,0,0,0
714,g425,0,0,0,0,0,0,0,0,0,0,1
715,g426,0,0,0,0,0,0,0,0,0,0,1
716,g427,0,0,0,0,0,0,0,0,0,0,1
717,g428,0,0,0,0,0,1,0,0,0,0,0
718,g429,0,0,0,0,0,0,1,0,0,0,0
719,g430,0,0,0,0,0,0,1,0,0,0,0
720,g431,0,0,0,0,0,0,1,0,0,0,0
721,g432,0,0,0,0,0,1,0,0,0,0,0
722,g433,0,0,0,0,0,0,0,0,0,1,0
723,g434,0,0,0,0,0,0,1,0,0,0,0
724,g435,0,0,0,0,0,1,0,0,0,0,0
725,g436,0,0,0,0,0,0,1,0,0,0,0
726,g437,0,0,0,0,0,1,0,0,0,0,0
727,g438,0,0,0,0,0,1,0,0,0,0,0
728,g439,0,0,0,0,0,0,1,0,0,0,0
729,g440,0,0,0,0,0,0,0,0,0,0,1
730,g441,0,0,0,0,0,0,1,0,0,0,0
731,g442,0,0,0,0,0,0,1,0,0,0,0
732,g443,0,0,0,0,0,1,0,0,0,0,0
733,g444,0,0,0,0,0,0,0,0,0,1,0
734,g445,0,0,0,0,0,1,0,0,0,0,0
735,g446,0,0,0,0,0,0,0,1,0,0,0
736,g447,0,0,0,0,0,0,1,0,0,0,0
737,g448,0,0,0,0,0,0,0,0,0,0,1
738,g449,0,0,0,0,0,1,0,0,0,0,0
739,g450,0,0,0,0,0,1,0,0,0,0,0
740,g451,0,0,0,0,0,1,0,0,0,0,0
741,g452,0,0,0,0,0,1,0,0,0,0,0
742,g453,0,0,0,0,0,1,0,0,0,0,0
743,g454,0,0,0,1,0,0,0,0,0,0,0
744,g455,0,0,0,0,0,0,1,0,0,0,0
745,g456,0,0,0,1,0,0,0,0,0,0,0
746,g457,0,0,0,0,0,1,0,0,0,0,0
747,g458,0,0,0,1,0,0,0,0,0,0,0
748,g459,0,0,0,0,0,0,0,0,1,0,0
749,g460,0,0,0,0,0,0,0,0,0,0,1
750,g461,0,0,0,1,0,0,0,0,0,0,0
751,g462,0,0,0,0,0,1,0,0,0,0,0
752,g463,0,0,0,0,0,1,0,0,0,0,0
753,g464,0,0,0,0,0,1,0,0,0,0,0
754,g465,0,0,0,0,0,0,1,0,0,0,0
755,g466,0,0,0,1,0,0,0,0,0,0,0
756,g467,0,0,0,1,0,0,0,0,0,0,0
757,g468,0,0,0,0,0,0,1,0,0,0,0
758,g469,0,0,0,0,0,0,1,0,0,0,0
759,g470,0,0,0,0,0,1,0,0,0,0,0
760,g471,0,0,0,0,0,0,1,0,0,0,0
761,g472,0,0,0,0,0,0,1,0,0,0,0
762,g473,0,0,0,0,0,0,1,0,0,0,0
763,g474,0,0,0,0,0,1,0,0,0,0,0
764,g475,0,0,0,0,0,0,1,0,0,0,0
765,g476,0,0,0,0,0,1,0,0,0,0,0
766,g477,0,0,0,0,0,1,0,0,0,0,0
767,g478,0,0,0,0,0,1,0,0,0,0,0
768,g479,0,0,0,0,0,1,0,0,0,0,0
769,g480,0,0,0,1,0,0,0,0,0,0,0
770,g481,0,0,0,1,0,0,0,0,0,0,0
771,g482,0,0,0,0,0,0,0,0,0,1,0
772,g483,0,0,0,0,0,0,0,1,0,0,0
773,g484,0,0,0,0,0,0,1,0,0,0,0
774,g485,0,0,0,0,0,0,0,0,0,0,1
775,g486,0,0,0,0,0,1,0,0,0,0,0
776,g487,0,0,0,1,0,0,0,0,0,0,0
777,g488,0,0,0,0,0,0,0,0,0,1,0
778,g489,0,0,0,0,0,0,1,0,0,0,0
779,g490,0,0,0,0,0,0,1,0,0,0,0
780,g491,0,0,0,0,0,1,0,0,0,0,0
781,g492,0,0,0,0,0,0,0,1,0,0,0
782,g493,0,0,0,0,0,0,1,0,0,0,0
783,g494,0,0,0,0,0,0,1,0,0,0,0
784,g495,0,0,0,0,0,1,0,0,0,0,0
785,g496,0,0,0,0,0,0,1,0,0,0,0
786,g497,0,0,0,0,0,1,0,0,0,0,0
787,g498,0,0,0,0,0,0,0,0,0,0,1
788,g499,0,0,0,0,0,1,0,0,0,0,0
789,g500,0,0,0,0,0,0,1,0,0,0,0
790,g501,0,0,0,0,0,0,0,1,0,0,0
791,g502,0,0,0,0,0,0,0,1,0,0,0
792,g503,0,0,0,0,0,1,0,0,0,0,0
793,g504,0,0,0,1,0,0,0,0,0,0,0
794,g505,0,0,0,0,0,1,0,0,0,0,0
795,g506,0,0,0,0,0,0,1,0,0,0,0
796,g507,0,0,0,0,0,0,0,0,0,1,0
797,g508,0,0,0,0,0,1,0,0,0,0,0
798,g509,0,0,0,0,0,0,0,0,0,1,0
799,g510,0,0,0,0,0,1,0,0,0,0,0
800,g511,0,0,0,1,0,0,0,0,0,0,0
801,g512,0,0,0,0,0,0,0,0,0,1,0
802,g513,0,0,0,0,0,0,1,0,0,0,0
803,g514,0,0,0,0,0,0,0,0,0,1,0
804,g515,0,0,0,0,0,0,0,0,0,0,1
805,g516,0,0,0,0,0,1,0,0,0,0,0
806,g517,0,0,0,0,0,1,0,0,0,0,0
807,g518,0,0,0,0,0,1,0,0,0,0,0
808,g519,0,0,0,0,0,1,0,0,0,0,0
809,g520,0,0,0,0,0,1,0,0,0,0,0
810,g521,0,0,0,0,0,0,0,0,0,0,1
811,g522,0,0,0,0,0,0,1,0,0,0,0
812,g523,0,0,0,1,0,0,0,0,0,0,0
813,g524,0,0,0,0,0,0,1,0,0,0,0
814,g525,0,0,0,0,0,0,1,0,0,0,0
815,g526,0,0,0,0,0,1,0,0,0,0,0
816,g527,0,0,0,0,0,1,0,0,0,0,0
817,g528,0,0,0,0,0,1,0,0,0,0,0
818,g529,0,0,0,0,0,0,0,0,0,1,0
819,g530,0,0,0,0,0,1,0,0,0,0,0
820,g531,0,0,0,0,0,0,1,0,0,0,0
821,g532,0,0,0,1,0,0,0,0,0,0,0
822,g533,0,0,0,0,0,0,0,0,0,1,0
823,g534,0,0,0,0,0,0,0,0,0,0,1
824,g535,0,0,0,0,0,0,0,0,0,0,1
825,g536,0,0,0,0,0,0,1,0,0,0,0
826,g537,0,0,0,0,0,0,1,0,0,0,0
827,g538,0,0,0,0,0,0,0,0,0,0,1
828,g539,0,0,0,0,0,1,0,0,0,0,0
829,g540,0,0,0,0,0,0,0,0,0,1,0
830,g541,0,0,0,0,0,1,0,0,0,0,0
831,g542,0,0,0,0,0,0,1,0,0,0,0
832,g543,0,0,0,0,0,0,1,0,0,0,0
833,g544,0,0,0,0,0,1,0,0,0,0,0
834,g545,0,0,0,1,0,0,0,0,0,0,0
835,g546,0,0,0,0,0,1,0,0,0,0,0
836,g547,0,0,0,1,0,0,0,0,0,0,0
837,g548,0,0,0,0,0,0,0,0,0,0,1
838,g549,0,0,0,0,0,0,0,0,0,0,1
839,g550,0,0,0,0,0,0,0,0,0,0,1
840,g551,0,0,0,0,0,0,0,0,0,0,1
841,g552,0,0,0,1,0,0,0,0,0,0,0
842,g553,0,0,0,0,0,0,1,0,0,0,0
843,g554,0,0,0,0,0,0,0,0,0,0,1
844,g555,0,0,0,0,0,1,0,0,0,0,0
845,g556,0,0,0,0,0,1,0,0,0,0,0
846,g557,0,0,0,1,0,0,0,0,0,0,0
847,g558,0,0,0,0,0,0,0,0,0,0,1
848,g559,0,0,0,0,0,0,0,1,0,0,0
849,g560,0,0,0,1,0,0,0,0,0,0,0
850,g561,0,0,0,0,0,1,0,0,0,0,0
851,g562,0,0,0,0,0,1,0,0,0,0,0
852,g563,0,0,0,0,0,0,1,0,0,0,0
853,g564,0,0,0,0,0,0,0,0,0,0,1
854,g565,0,0,0,0,0,0,1,0,0,0,0
855,g566,0,0,0,0,0,1,0,0,0,0,0
856,g567,0,0,0,0,0,0,1,0,0,0,0
857,g568,0,0,0,0,0,1,0,0,0,0,0
858,g569,0,0,0,0,0,0,0,0,0,1,0
859,g570,0,0,0,0,0,0,0,0,0,1,0
860,g571,0,0,0,1,0,0,0,0,0,0,0
861,g572,0,0,0,0,0,1,0,0,0,0,0
862,g573,0,0,0,0,0,0,1,0,0,0,0
863,g574,0,0,0,0,0,0,0,0,0,1,0
864,g575,0,0,0,1,0,0,0,0,0,0,0
865,g576,0,0,0,0,0,1,0,0,0,0,0
866,g577,0,0,0,0,0,1,0,0,0,0,0
867,g578,0,0,0,0,0,0,1,0,0,0,0
868,g579,0,0,0,0,0,0,1,0,0,0,0
869,g580,0,0,0,0,0,1,0,0,0,0,0
870,g581,0,0,0,0,0,0,1,0,0,0,0
871,g582,0,0,0,0,0,0,1,0,0,0,0
872,g583,0,0,0,0,0,0,0,0,0,0,1
873,g584,0,0,0,0,0,1,0,0,0,0,0
874,g585,0,0,0,1,0,0,0,0,0,0,0
875,g586,0,0,0,0,0,1,0,0,0,0,0
876,g587,0,0,0,0,0,0,1,0,0,0,0
877,g588,0,0,0,0,0,1,0,0,0,0,0
878,g589,0,0,0,0,0,0,1,0,0,0,0
879,g590,0,0,0,0,0,0,0,0,0,0,1
880,g591,0,0,0,1,0,0,0,0,0,0,0
881,g592,0,0,0,0,0,1,0,0,0,0,0
882,g593,0,0,0,0,0,0,0,0,0,0,1
883,g594,0,0,0,0,0,0,1,0,0,0,0
884,g595,0,0,0,0,0,1,0,0,0,0,0
885,g596,0,0,0,0,0,1,0,0,0,0,0
886,g597,0,0,0,1,0,0,0,0,0,0,0
887,g598,0,0,0,0,0,0,1,0,0,0,0
888,g599,0,0,0,0,0,0,1,0,0,0,0
889,g600,0,0,0,1,0,0,0,0,0,0,0
890,g601,0,0,0,1,0,0,0,0,0,0,0
891,g602,0,0,0,0,0,0,0,0,0,0,1
892,g603,0,0,0,1,0,0,0,0,0,0,0
893,g604,0,0,0,1,0,0,0,0,0,0,0
894,g605,0,0,0,0,0,0,1,0,0,0,0
895,g606,0,0,0,0,0,0,1,0,0,0,0
896,g607,0,0,0,1,0,0,0,0,0,0,0
897,g608,0,0,0,0,0,1,0,0,0,0,0
898,g609,0,0,0,0,0,1,0,0,0,0,0
899,g610,0,0,0,0,0,0,0,0,0,1,0
900,g611,0,0,0,0,0,0,0,0,0,0,1
901,g612,0,0,0,0,0,0,1,0,0,0,0
902,g613,0,0,0,0,0,1,0,0,0,0,0
903,g614,0,0,0,0,0,1,0,0,0,0,0
904,g615,0,0,0,0,0,1,0,0,0,0,0
905,g616,0,0,0,1,0,0,0,0,0,0,0
906,g617,0,0,0,0,0,0,1,0,0,0,0
907,g618,0,0,0,0,0,0,0,0,0,0,1
908,g619,0,0,0,0,0,0,1,0,0,0,0
909,g620,0,0,0,0,0,1,0,0,0,0,0
910,g621,0,0,0,0,0,0,1,0,0,0,0
911,g622,0,0,0,0,0,0,1,0,0,0,0
912,g623,0,0,0,1,0,0,0,0,0,0,0
913,g624,0,0,0,0,0,0,1,0,0,0,0
914,g625,0,0,0,0,0,0,0,0,0,1,0
915,g626,0,0,0,0,0,0,1,0,0,0,0
916,g627,0,0,0,0,0,0,1,0,0,0,0
917,g628,0,0,0,0,0,0,0,0,0,0,1
918,g629,0,0,0,0,0,1,0,0,0,0,0
919,g630,0,0,0,0,0,0,1,0,0,0,0
920,g631,0,0,0,0,0,0,0,1,0,0,0
921,g632,0,0,0,0,0,1,0,0,0,0,0
922,g633,0,0,0,0,0,1,0,0,0,0,0
923,g634,0,0,0,0,0,0,0,0,0,0,1
924,g635,0,0,0,0,0,0,1,0,0,0,0
925,g636,0,0,0,1,0,0,0,0,0,0,0
926,g637,0,0,0,0,0,0,1,0,0,0,0
927,g638,0,0,0,1,0,0,0,0,0,0,0
928,g639,0,0,0,0,0,1,0,0,0,0,0
929,g640,0,0,0,0,0,0,0,0,0,1,0
930,g641,0,0,0,0,0,0,1,0,0,0,0
931,g642,0,0,0,0,0,0,0,0,0,1,0
932,g643,0,0,0,0,0,0,1,0,0,0,0
933,g644,0,0,0,0,0,0,0,0,0,0,1
934,g645,0,0,0,1,0,0,0,0,0,0,0
935,g646,0,0,0,1,0,0,0,0,0,0,0
936,g647,0,0,0,0,0,1,0,0,0,0,0
937,g648,0,0,0,0,0,0,0,0,0,0,1
938,g649,0,0,0,0,0,0,0,1,0,0,0
939,g650,0,0,0,1,0,0,0,0,0,0,0
940,g651,0,0,0,0,0,0,0,0,0,1,0
941,g652,0,0,0,0,0,0,0,0,0,0,1
942,g653,0,0,0,0,0,0,1,0,0,0,0
943,g654,0,0,0,0,0,0,0,0,0,0,1
944,g655,0,0,0,0,0,1,0,0,0,0,0
945,g656,0,0,0,0,0,0,1,0,0,0,0
946,g657,0,0,0,0,0,0,1,0,0,0,0
947,g658,0,0,0,0,0,0,0,0,0,0,1
948,g659,0,0,0,1,0,0,0,0,0,0,0
949,g660,0,0,0,0,0,1,0,0,0,0,0
950,g661,0,0,0,0,0,0,0,0,0,0,1
951,g662,0,0,0,1,0,0,0,0,0,0,0
952,g663,0,0,0,0,0,1,0,0,0,0,0
953,g664,0,0,0,0,0,0,1,0,0,0,0
954,g665,0,0,0,1,0,0,0,0,0,0,0
955,g666,0,0,0,0,0,1,0,0,0,0,0
956,g667,0,0,0,0,0,1,0,0,0,0,0
957,g668,0,0,0,1,0,0,0,0,0,0,0
958,g669,0,0,0,1,0,0,0,0,0,0,0
959,g670,0,0,0,0,0,1,0,0,0,0,0
960,g671,0,0,0,0,0,1,0,0,0,0,0
961,g672,0,0,0,1,0,0,0,0,0,0,0
962,g673,0,0,0,0,0,0,0,1,0,0,0
963,g674,0,0,0,0,0,0,0,0,0,0,1
964,g675,0,0,0,1,0,0,0,0,0,0,0
965,g676,0,0,0,0,0,0,0,1,0,0,0
966,g677,0,0,0,0,0,1,0,0,0,0,0
967,g678,0,0,0,0,0,0,0,0,0,1,0
968,g679,0,0,0,0,0,0,1,0,0,0,0
969,g680,0,0,0,0,0,0,0,0,0,1,0
970,g681,0,0,0,0,0,0,1,0,0,0,0
971,g682,0,0,0,1,0,0,0,0,0,0,0
972,g683,0,0,0,0,0,0,0,0,0,0,1
973,g684,0,0,0,0,0,0,0,0,0,0,1
974,g685,0,0,0,0,0,0,0,0,0,0,1
975,g686,0,0,0,0,0,1,0,0,0,0,0
976,g687,0,0,0,0,0,0,0,0,0,1,0
977,g688,0,0,0,0,0,0,1,0,0,0,0
978,g689,0,0,0,0,0,1,0,0,0,0,0
979,g690,0,0,0,0,0,0,1,0,0,0,0
980,g691,0,0,0,1,0,0,0,0,0,0,0
981,g692,0,0,0,0,0,0,0,0,0,0,1
982,g693,0,0,0,0,0,1,0,0,0,0,0
983,g694,0,0,0,0,0,0,0,0,0,0,1
984,g695,0,0,0,1,0,0,0,0,0,0,0
985,g696,0,0,0,0,0,0,1,0,0,0,0
986,g697,0,0,0,1,0,0,0,0,0,0,0
987,g698,0,0,0,0,0,0,1,0,0,0,0
988,g699,0,0,0,0,0,1,0,0,0,0,0
989,g700,0,0,0,0,0,0,0,0,0,0,1
990,g701,0,0,0,0,0,0,0,0,0,0,1
991,g702,0,0,0,0,0,1,0,0,0,0,0
992,g703,0,0,0,0,0,0,0,0,0,0,1
993,g704,0,0,0,0,0,1,0,0,0,0,0
994,g705,0,0,0,1,0,0,0,0,0,0,0
995,g706,0,0,0,0,0,0,0,0,0,1,0
996,g707,0,0,0,0,0,0,0,0,0,0,1
997,g708,0,0,0,0,0,0,0,0,0,0,1
998,g709,0,0,0,0,0,0,1,0,0,0,0
999,g710,0,0,0,1,0,0,0,0,0,0,0
1000,g711,0,0,0,0,0,1,0,0,0,0,0
1001,g712,0,0,0,1,0,0,0,0,0,0,0
1002,g713,0,0,0,0,0,0,0,0,0,0,1
1003,g714,0,0,0,0,0,0,1,0,0,0,0
1004,g715,0,0,0,1,0,0,0,0,0,0,0
1005,g716,0,0,0,1,0,0,0,0,0,0,0
1006,g717,0,0,0,0,0,1,0,0,0,0,0
1007,g718,0,0,0,1,0,0,0,0,0,0,0
1008,g719,0,0,0,1,0,0,0,0,0,0,0
